"","gbifID","species","locality"
"13753",1343151775,"Zostera angustifolia","Rømø"
"13754",1343151772,"Zostera angustifolia","Rømø"
"13755",1343151769,"Zostera angustifolia","Rømø"
"13756",1343151760,"Zostera angustifolia","Rømø"
"13757",1343151754,"Zostera angustifolia","Rømø"
"13758",1343150638,"Viola wittrockiana","Rømø"
"13759",1343149484,"Viola tricolor","Rømø"
"13760",1343149465,"Viola tricolor","Rømø"
"13761",1343149455,"Viola tricolor","Rømø"
"13762",1343149436,"Viola tricolor","Rømø"
"13763",1343149169,"Viola tricolor","Rømø"
"13764",1343149164,"Barbarea intermedia","Rømø"
"13765",1343149163,"Viola tricolor","Rømø"
"13766",1343149161,"Viola tricolor","Rømø"
"13767",1343149160,"Viola tricolor","Rømø"
"13768",1343149159,"Viola tricolor","Rømø"
"13769",1343149158,"Viola tricolor","Rømø"
"13770",1343149155,"Barbarea intermedia","Rømø"
"13771",1343149152,"Viola tricolor","Rømø"
"13772",1343149151,"Barbarea intermedia","Rømø"
"13773",1343149141,"Viola tricolor","Rømø"
"13774",1343145621,"Viola palustris","Rømø"
"13775",1343145595,"Viola palustris","Rømø"
"13776",1343145594,"Viola palustris","Rømø"
"13777",1343145563,"Viola palustris","Rømø"
"13778",1343143739,"Viola odorata","Rømø"
"13779",1343143738,"Viola odorata","Rømø"
"13780",1343141990,"Viola canina","Rømø"
"13781",1343141966,"Viola canina","Rømø"
"13782",1343141950,"Viola canina","Rømø"
"13783",1343141932,"Viola canina","Rømø"
"13784",1343141924,"Viola canina","Rømø"
"13785",1343141337,"Baldellia repens","Rømø"
"13786",1343140605,"Baldellia ranunculoides","Rømø"
"13787",1343140118,"Viola arvensis","Rømø"
"13788",1343140100,"Viola arvensis","Rømø"
"13789",1343140099,"Viola arvensis","Rømø"
"13790",1343140089,"Viola arvensis","Rømø"
"13791",1343140082,"Viola arvensis","Rømø"
"13792",1343138456,"Vinca major","Rømø"
"13793",1343136591,"Vicia sepium","Rømø"
"13794",1343136563,"Vicia sativa","Rømø"
"13795",1343135550,"Vicia lathyroides","Rømø"
"13796",1343135524,"Vicia lathyroides","Rømø"
"13797",1343135512,"Vicia lathyroides","Rømø"
"13798",1343135497,"Vicia lathyroides","Rømø"
"13799",1343135494,"Vicia lathyroides","Rømø"
"13800",1343135464,"Vicia lathyroides","Rømø"
"13801",1343133902,"Vicia hirsuta","Rømø"
"13802",1343133888,"Vicia hirsuta","Rømø"
"13803",1343133882,"Vicia hirsuta","Rømø"
"13804",1343133864,"Vicia hirsuta","Rømø"
"13805",1343133863,"Vicia hirsuta","Rømø"
"13806",1343132028,"Vicia cracca","Rømø"
"13807",1343132004,"Vicia cracca","Rømø"
"13808",1343131997,"Vicia cracca","Rømø"
"13809",1343131939,"Vicia cracca","Rømø"
"13810",1343131932,"Vicia cracca","Rømø"
"13811",1343131481,"Vicia sativa","Rømø"
"13812",1343130814,"Vicia sativa","Rømø"
"13813",1343130791,"Vicia sativa","Rømø"
"13814",1343130780,"Vicia sativa","Rømø"
"13815",1343130778,"Vicia sativa","Rømø"
"13816",1343130777,"Vicia sativa","Rømø"
"13817",1343130767,"Vicia sativa","Rømø"
"13818",1343129188,"Vicia sativa","Rømø"
"13819",1343126037,"Veronica serpyllifolia","Rømø"
"13820",1343126027,"Veronica serpyllifolia","Rømø"
"13821",1343126011,"Veronica serpyllifolia","Rømø"
"13822",1343126004,"Veronica serpyllifolia","Rømø"
"13823",1343125986,"Veronica serpyllifolia","Rømø"
"13824",1343125341,"Veronica scutellata","Rømø"
"13825",1343125331,"Veronica scutellata","Rømø"
"13826",1343123047,"Veronica persica","Rømø"
"13827",1343123042,"Veronica persica","Rømø"
"13828",1343123040,"Veronica persica","Rømø"
"13829",1343123032,"Veronica persica","Rømø"
"13830",1343123008,"Veronica persica","Rømø"
"13831",1343122996,"Veronica persica","Rømø"
"13832",1343121561,"Veronica officinalis","Rømø"
"13833",1343121540,"Veronica officinalis","Rømø"
"13834",1343119860,"Avena sativa","Rømø"
"13835",1343119826,"Avena sativa","Rømø"
"13836",1343119803,"Avena sativa","Rømø"
"13837",1343119654,"Avena sativa","Rømø"
"13838",1343119512,"Veronica longifolia","Rømø"
"13839",1343119507,"Veronica longifolia","Rømø"
"13840",1343117912,"Veronica sublobata","Rømø"
"13841",1343117257,"Veronica hederifolia","Rømø"
"13842",1343115136,"Koenigia fennica","Rømø"
"13843",1343113857,"Veronica chamaedrys","Rømø"
"13844",1343113850,"Veronica chamaedrys","Rømø"
"13845",1343113828,"Veronica chamaedrys","Rømø"
"13846",1343109960,"Veronica arvensis","Rømø"
"13847",1343109958,"Veronica arvensis","Rømø"
"13848",1343109934,"Veronica arvensis","Rømø"
"13849",1343109915,"Veronica arvensis","Rømø"
"13850",1343109897,"Veronica arvensis","Rømø"
"13851",1343108954,"Atriplex prostrata","Rømø"
"13852",1343108952,"Atriplex prostrata","Rømø"
"13853",1343108571,"Veronica agrestis","Rømø"
"13854",1343108552,"Veronica agrestis","Rømø"
"13855",1343106158,"Verbascum densiflorum","Rømø"
"13856",1343105339,"Valerianella locusta","Rømø"
"13857",1343103931,"Valeriana excelsa","Rømø"
"13858",1343103914,"Valeriana excelsa","Rømø"
"13859",1343103898,"Valeriana excelsa","Rømø"
"13860",1343103897,"Valeriana excelsa","Rømø"
"13861",1343103891,"Valeriana excelsa","Rømø"
"13862",1343103871,"Valeriana excelsa","Rømø"
"13863",1343102204,"Vaccinium vitis-idaea","Rømø"
"13864",1343102201,"Vaccinium vitis-idaea","Rømø"
"13865",1343101548,"Vaccinium uliginosum","Rømø"
"13866",1343101541,"Vaccinium uliginosum","Rømø"
"13867",1343101510,"Vaccinium uliginosum","Rømø"
"13868",1343101039,"Vaccinium oxycoccos","Rømø"
"13869",1343101024,"Vaccinium oxycoccos","Rømø"
"13870",1343101019,"Vaccinium oxycoccos","Rømø"
"13871",1343099410,"Utricularia minor","Rømø"
"13872",1343099398,"Utricularia minor","Rømø"
"13873",1343099382,"Utricularia minor","Rømø"
"13874",1343099379,"Utricularia minor","Rømø"
"13875",1343099364,"Utricularia minor","Rømø"
"13876",1343099363,"Utricularia minor","Rømø"
"13877",1343099360,"Utricularia minor","Rømø"
"13878",1343097930,"Urtica urens","Rømø"
"13879",1343097904,"Urtica urens","Rømø"
"13880",1343097894,"Urtica urens","Rømø"
"13881",1343095515,"Urtica dioica","Rømø"
"13882",1343095506,"Urtica dioica","Rømø"
"13883",1343095499,"Urtica dioica","Rømø"
"13884",1343095494,"Urtica dioica","Rømø"
"13885",1343095256,"Ulmus minor","Rømø"
"13886",1343093522,"Ulmus glabra","Rømø"
"13887",1343093486,"Ulmus glabra","Rømø"
"13888",1343093299,"Ulex europaeus","Rømø"
"13889",1343091587,"Typha latifolia","Rømø"
"13890",1343091575,"Typha latifolia","Rømø"
"13891",1343091566,"Typha latifolia","Rømø"
"13892",1343091524,"Typha latifolia","Rømø"
"13893",1343090453,"Typha angustifolia","Rømø"
"13894",1343090450,"Typha angustifolia","Rømø"
"13895",1343088809,"Tussilago farfara","Rømø"
"13896",1343088775,"Tussilago farfara","Rømø"
"13897",1343088766,"Tussilago farfara","Rømø"
"13898",1343088739,"Tussilago farfara","Rømø"
"13899",1343088729,"Tussilago farfara","Rømø"
"13900",1343088517,"Tulipa sylvestris","Rømø"
"13901",1343088490,"Tulipa sylvestris","Rømø"
"13902",1343088472,"Tulipa sylvestris","Rømø"
"13903",1343087926,"Tulipa gesneriana","Rømø"
"13904",1343087880,"Tulipa gesneriana","Rømø"
"13905",1343087858,"Tulipa gesneriana","Rømø"
"13906",1343085705,"Triticum aestivum","Rømø"
"13907",1343085684,"Triticum aestivum","Rømø"
"13908",1343085674,"Triticum aestivum","Rømø"
"13909",1343083290,"Tripleurospermum inodorum","Rømø"
"13910",1343083281,"Tripleurospermum inodorum","Rømø"
"13911",1343083271,"Tripleurospermum inodorum","Rømø"
"13912",1343083253,"Tripleurospermum inodorum","Rømø"
"13913",1343083233,"Tripleurospermum inodorum","Rømø"
"13914",1343082151,"Triglochin palustris","Rømø"
"13915",1343082134,"Triglochin palustris","Rømø"
"13916",1343082114,"Triglochin palustris","Rømø"
"13917",1343082109,"Triglochin palustris","Rømø"
"13918",1343082107,"Triglochin palustris","Rømø"
"13919",1343081515,"Triglochin maritima","Rømø"
"13920",1343081504,"Triglochin maritima","Rømø"
"13921",1343081469,"Triglochin maritima","Rømø"
"13922",1343081459,"Triglochin maritima","Rømø"
"13923",1343078676,"Trifolium repens","Rømø"
"13924",1343078673,"Trifolium repens","Rømø"
"13925",1343078669,"Trifolium repens","Rømø"
"13926",1343078626,"Trifolium repens","Rømø"
"13927",1343078612,"Trifolium repens","Rømø"
"13928",1343078366,"Atriplex longipes","Rømø"
"13929",1343078345,"Atriplex longipes","Rømø"
"13930",1343078314,"Atriplex longipes","Rømø"
"13931",1343078215,"Atriplex longipes","Rømø"
"13932",1343076489,"Trifolium pratense","Rømø"
"13933",1343076456,"Trifolium pratense","Rømø"
"13934",1343076440,"Trifolium pratense","Rømø"
"13935",1343074787,"Trifolium medium","Rømø"
"13936",1343074772,"Trifolium medium","Rømø"
"13937",1343074766,"Trifolium medium","Rømø"
"13938",1343074139,"Trifolium hybridum","Rømø"
"13939",1343073205,"Trifolium hybridum","Rømø"
"13940",1343073197,"Trifolium hybridum","Rømø"
"13941",1343073184,"Trifolium hybridum","Rømø"
"13942",1343073170,"Trifolium hybridum","Rømø"
"13943",1343072513,"Trifolium fragiferum","Rømø"
"13944",1343070934,"Trifolium dubium","Rømø"
"13945",1343070929,"Trifolium dubium","Rømø"
"13946",1343070912,"Trifolium dubium","Rømø"
"13947",1343069845,"Atriplex littoralis","Rømø"
"13948",1343069835,"Atriplex littoralis","Rømø"
"13949",1343069728,"Atriplex littoralis","Rømø"
"13950",1343069724,"Atriplex littoralis","Rømø"
"13951",1343069695,"Atriplex littoralis","Rømø"
"13952",1343069230,"Trifolium campestre","Rømø"
"13953",1343069186,"Trifolium campestre","Rømø"
"13954",1343069154,"Trifolium campestre","Rømø"
"13955",1343067525,"Trifolium arvense","Rømø"
"13956",1343067507,"Trifolium arvense","Rømø"
"13957",1343067497,"Trifolium arvense","Rømø"
"13958",1343067467,"Trifolium arvense","Rømø"
"13959",1343067433,"Trifolium arvense","Rømø"
"13960",1343066453,"Lysimachia europaea","Rømø"
"13961",1343066437,"Lysimachia europaea","Rømø"
"13962",1343066416,"Lysimachia europaea","Rømø"
"13963",1343065986,"Trichophorum cespitosum","Rømø"
"13964",1343065973,"Trichophorum cespitosum","Rømø"
"13965",1343065967,"Trichophorum cespitosum","Rømø"
"13966",1343065920,"Trichophorum cespitosum","Rømø"
"13967",1343065918,"Trichophorum cespitosum","Rømø"
"13968",1343065859,"Trichophorum cespitosum","Rømø"
"13969",1343064870,"Tragopogon minor","Rømø"
"13970",1343064857,"Tragopogon minor","Rømø"
"13971",1343064853,"Tragopogon minor","Rømø"
"13972",1343064846,"Tragopogon minor","Rømø"
"13973",1343064817,"Tragopogon minor","Rømø"
"13974",1343063204,"Tragopogon pratensis","Rømø"
"13975",1343063202,"Tragopogon pratensis","Rømø"
"13976",1343063192,"Atriplex prostrata","Rømø"
"13977",1343063184,"Atriplex prostrata","Rømø"
"13978",1343063176,"Atriplex prostrata","Rømø"
"13979",1343063155,"Atriplex prostrata","Rømø"
"13980",1343063126,"Atriplex prostrata","Rømø"
"13981",1343063121,"Atriplex prostrata","Rømø"
"13982",1343063108,"Atriplex prostrata","Rømø"
"13983",1343063081,"Atriplex prostrata","Rømø"
"13984",1343063030,"Atriplex prostrata","Rømø"
"13985",1343063023,"Atriplex prostrata","Rømø"
"13986",1343062993,"Atriplex prostrata","Rømø"
"13987",1343062986,"Atriplex prostrata","Rømø"
"13988",1343061740,"Torilis japonica","Rømø"
"13989",1343061718,"Torilis japonica","Rømø"
"13990",1343061695,"Torilis japonica","Rømø"
"13991",1343061441,"Tilia europaea","Rømø"
"13992",1343061122,"Atriplex prostrata","Rømø"
"13993",1343060199,"Thymus serpyllum","Rømø"
"13994",1343060173,"Thymus serpyllum","Rømø"
"13995",1343060134,"Thymus serpyllum","Rømø"
"13996",1343058173,"Thlaspi arvense","Rømø"
"13997",1343058144,"Thlaspi arvense","Rømø"
"13998",1343056199,"Thalictrum flavum","Rømø"
"13999",1343056023,"Atriplex glabriuscula","Rømø"
"14000",1343054466,"Teesdalia nudicaulis","Rømø"
"14001",1343054465,"Teesdalia nudicaulis","Rømø"
"14002",1343054444,"Teesdalia nudicaulis","Rømø"
"14003",1343054402,"Teesdalia nudicaulis","Rømø"
"14004",1343054365,"Teesdalia nudicaulis","Rømø"
"14005",1343054143,"Atriplex prostrata","Rømø"
"14006",1343052941,"Taraxacum subdahlstedtii","Rømø"
"14007",1343050243,"","Rømø"
"14008",1343050213,"","Rømø"
"14009",1343050208,"","Rømø"
"14010",1343050205,"","Rømø"
"14011",1343050195,"","Rømø"
"14012",1343050183,"","Rømø"
"14013",1343050181,"","Rømø"
"14014",1343050159,"","Rømø"
"14015",1343049757,"","Rømø"
"14016",1343049745,"","Rømø"
"14017",1343049743,"","Rømø"
"14018",1343049736,"","Rømø"
"14019",1343049732,"","Rømø"
"14020",1343049729,"","Rømø"
"14021",1343049719,"","Rømø"
"14022",1343049718,"","Rømø"
"14023",1343049704,"","Rømø"
"14024",1343049699,"","Rømø"
"14025",1343049690,"","Rømø"
"14026",1343049030,"","Rømø"
"14027",1343049024,"","Rømø"
"14028",1343049022,"","Rømø"
"14029",1343049008,"","Rømø"
"14030",1343048983,"","Rømø"
"14031",1343048149,"","Rømø"
"14032",1343048146,"","Rømø"
"14033",1343048130,"","Rømø"
"14034",1343048109,"","Rømø"
"14035",1343048085,"","Rømø"
"14036",1343047528,"","Rømø"
"14037",1343047507,"","Rømø"
"14038",1343047505,"","Rømø"
"14039",1343047496,"","Rømø"
"14040",1343047494,"","Rømø"
"14041",1343047488,"","Rømø"
"14042",1343047479,"","Rømø"
"14043",1343047478,"","Rømø"
"14044",1343047365,"","Rømø"
"14045",1343046982,"Taraxacum recurvum","Rømø"
"14046",1343046588,"Taraxacum proximum","Rømø"
"14047",1343046585,"Taraxacum proximum","Rømø"
"14048",1343045193,"Taraxacum obliquum","Rømø"
"14049",1343045186,"Taraxacum obliquum","Rømø"
"14050",1343045185,"Taraxacum obliquum","Rømø"
"14051",1343045180,"Taraxacum obliquum","Rømø"
"14052",1343045178,"Taraxacum obliquum","Rømø"
"14053",1343045171,"Taraxacum obliquum","Rømø"
"14054",1343045169,"Taraxacum obliquum","Rømø"
"14055",1343045156,"Taraxacum obliquum","Rømø"
"14056",1343045152,"Taraxacum obliquum","Rømø"
"14057",1343045151,"Taraxacum obliquum","Rømø"
"14058",1343045127,"Taraxacum obliquum","Rømø"
"14059",1343044951,"Taraxacum nordstedtii","Rømø"
"14060",1343044774,"Taraxacum lucidum","Rømø"
"14061",1343044600,"Taraxacum limbatum","Rømø"
"14062",1343044538,"Taraxacum lentiginosum","Rømø"
"14063",1343044315,"Taraxacum laetum","Rømø"
"14064",1343044301,"Taraxacum laetum","Rømø"
"14065",1343044274,"Taraxacum laetum","Rømø"
"14066",1343043831,"Taraxacum lacistophyllum","Rømø"
"14067",1343043806,"Taraxacum lacistophyllum","Rømø"
"14068",1343043794,"Taraxacum lacistophyllum","Rømø"
"14069",1343043148,"Taraxacum hamatum","Rømø"
"14070",1343042626,"Taraxacum hamatiforme","Rømø"
"14071",1343042613,"Taraxacum hamatiforme","Rømø"
"14072",1343042597,"Taraxacum hamatiforme","Rømø"
"14073",1343042590,"Taraxacum hamatiforme","Rømø"
"14074",1343041615,"Athyrium filix-femina","Rømø"
"14075",1343041593,"Athyrium filix-femina","Rømø"
"14076",1343041428,"Athyrium filix-femina","Rømø"
"14077",1343041208,"Taraxacum euryphyllum","Rømø"
"14078",1343041015,"Taraxacum duplidentifrons","Rømø"
"14079",1343040948,"Taraxacum duplidentifrons","Rømø"
"14080",1343040654,"Taraxacum discretum","Rømø"
"14081",1343040638,"Taraxacum discretum","Rømø"
"14082",1343040297,"Taraxacum cordatum","Rømø"
"14083",1343040285,"Taraxacum cordatum","Rømø"
"14084",1343040269,"Taraxacum conspersum","Rømø"
"14085",1343039623,"Taraxacum brachyglossum","Rømø"
"14086",1343039615,"Taraxacum brachyglossum","Rømø"
"14087",1343039600,"Taraxacum brachyglossum","Rømø"
"14088",1343039585,"Taraxacum brachyglossum","Rømø"
"14089",1343039201,"Taraxacum atactum","Rømø"
"14090",1343039198,"Taraxacum atactum","Rømø"
"14091",1343038736,"Taraxacum alatum","Rømø"
"14092",1343036956,"Tanacetum vulgare","Rømø"
"14093",1343036951,"Tanacetum vulgare","Rømø"
"14094",1343036932,"Tanacetum vulgare","Rømø"
"14095",1343036909,"Tanacetum vulgare","Rømø"
"14096",1343036901,"Tanacetum vulgare","Rømø"
"14097",1343035767,"Tanacetum parthenium","Rømø"
"14098",1343034458,"Syringa vulgaris","Rømø"
"14099",1343032788,"Symphytum uplandicum","Rømø"
"14100",1343032773,"Symphytum uplandicum","Rømø"
"14101",1343030817,"Symphoricarpos albus","Rømø"
"14102",1343029362,"Succisa pratensis","Rømø"
"14103",1343029351,"Succisa pratensis","Rømø"
"14104",1343028869,"Suaeda maritima","Rømø"
"14105",1343028861,"Suaeda maritima","Rømø"
"14106",1343028853,"Suaeda maritima","Rømø"
"14107",1343028852,"Suaeda maritima","Rømø"
"14108",1343028842,"Suaeda maritima","Rømø"
"14109",1343028831,"Suaeda maritima","Rømø"
"14110",1343028663,"Stratiotes aloides","Rømø"
"14111",1343028657,"Stratiotes aloides","Rømø"
"14112",1343028648,"Stratiotes aloides","Rømø"
"14113",1343028629,"Stratiotes aloides","Rømø"
"14114",1343027615,"Stellaria palustris","Rømø"
"14115",1343026172,"Stellaria apetala","Rømø"
"14116",1343026166,"Stellaria apetala","Rømø"
"14117",1343026151,"Stellaria apetala","Rømø"
"14118",1343026148,"Stellaria apetala","Rømø"
"14119",1343026143,"Stellaria apetala","Rømø"
"14120",1343026140,"Stellaria apetala","Rømø"
"14121",1343026130,"Stellaria apetala","Rømø"
"14122",1343026127,"Stellaria apetala","Rømø"
"14123",1343026126,"Stellaria apetala","Rømø"
"14124",1343026124,"Stellaria apetala","Rømø"
"14125",1343026123,"Stellaria apetala","Rømø"
"14126",1343026121,"Stellaria apetala","Rømø"
"14127",1343026113,"Stellaria apetala","Rømø"
"14128",1343026111,"Stellaria apetala","Rømø"
"14129",1343026109,"Stellaria apetala","Rømø"
"14130",1343026108,"Stellaria apetala","Rømø"
"14131",1343026103,"Stellaria apetala","Rømø"
"14132",1343026087,"Stellaria apetala","Rømø"
"14133",1343026085,"Stellaria apetala","Rømø"
"14134",1343026077,"Stellaria apetala","Rømø"
"14135",1343026065,"Stellaria apetala","Rømø"
"14136",1343024008,"Tripolium pannonicum","Rømø"
"14137",1343023968,"Tripolium pannonicum","Rømø"
"14138",1343023873,"Tripolium pannonicum","Rømø"
"14139",1343023866,"Tripolium pannonicum","Rømø"
"14140",1343022762,"Stellaria media","Rømø"
"14141",1343022730,"Stellaria media","Rømø"
"14142",1343022726,"Stellaria media","Rømø"
"14143",1343022718,"Stellaria media","Rømø"
"14144",1343022708,"Stellaria media","Rømø"
"14145",1343021182,"Rabelera holostea","Rømø"
"14146",1343021169,"Rabelera holostea","Rømø"
"14147",1343020752,"Symphyotrichum novi-belgii","Rømø"
"14148",1343019495,"Stellaria graminea","Rømø"
"14149",1343019489,"Stellaria graminea","Rømø"
"14150",1343019477,"Stellaria graminea","Rømø"
"14151",1343019446,"Stellaria graminea","Rømø"
"14152",1343019436,"Stellaria graminea","Rømø"
"14153",1343018215,"Stellaria alsine","Rømø"
"14154",1343018170,"Stellaria alsine","Rømø"
"14155",1343016868,"Stachys sylvatica","Rømø"
"14156",1343015453,"Stachys palustris","Rømø"
"14157",1343015450,"Stachys palustris","Rømø"
"14158",1343015444,"Stachys palustris","Rømø"
"14159",1343015426,"Stachys palustris","Rømø"
"14160",1343014329,"Spirodela polyrhiza","Rømø"
"14161",1343014323,"Spirodela polyrhiza","Rømø"
"14162",1343013973,"Spiraea billardii","Rømø"
"14163",1343012893,"Asparagus officinalis","Rømø"
"14164",1343012875,"Asparagus officinalis","Rømø"
"14165",1343012823,"Asparagus officinalis","Rømø"
"14166",1343012805,"Asparagus officinalis","Rømø"
"14167",1343012582,"Spergularia marina","Rømø"
"14168",1343012578,"Spergularia marina","Rømø"
"14169",1343012558,"Spergularia marina","Rømø"
"14170",1343012530,"Spergularia marina","Rømø"
"14171",1343011689,"Spergularia rubra","Rømø"
"14172",1343011678,"Spergularia rubra","Rømø"
"14173",1343011663,"Spergularia rubra","Rømø"
"14174",1343011129,"Spergularia media","Rømø"
"14175",1343011128,"Spergularia media","Rømø"
"14176",1343011127,"Spergularia media","Rømø"
"14177",1343011124,"Spergularia media","Rømø"
"14178",1343011067,"Spergularia media","Rømø"
"14179",1343010854,"Spergula arvensis","Rømø"
"14180",1343010027,"Spergula arvensis","Rømø"
"14181",1343010004,"Spergula arvensis","Rømø"
"14182",1343009991,"Spergula arvensis","Rømø"
"14183",1343009979,"Spergula arvensis","Rømø"
"14184",1343009964,"Spergula arvensis","Rømø"
"14185",1343009887,"Spergula arvensis","Rømø"
"14186",1343009858,"Spergula arvensis","Rømø"
"14187",1343009843,"Spergula arvensis","Rømø"
"14188",1343009707,"Spergula arvensis","Rømø"
"14189",1343008736,"Spergula arvensis","Rømø"
"14190",1343008722,"Spergula arvensis","Rømø"
"14191",1343008711,"Spergula arvensis","Rømø"
"14192",1343008678,"Spergula arvensis","Rømø"
"14193",1343008660,"Sporobolus townsendii","Rømø"
"14194",1343008659,"Sporobolus townsendii","Rømø"
"14195",1343008653,"Sporobolus townsendii","Rømø"
"14196",1343008594,"Sporobolus anglicus","Rømø"
"14197",1343008581,"Sporobolus anglicus","Rømø"
"14198",1343008578,"Sporobolus anglicus","Rømø"
"14199",1343008542,"Sporobolus anglicus","Rømø"
"14200",1343006411,"Sparganium erectum","Rømø"
"14201",1343005659,"Arum maculatum","Rømø"
"14202",1343005608,"Arum maculatum","Rømø"
"14203",1343003755,"","Rømø"
"14204",1343003733,"","Rømø"
"14205",1343003708,"","Rømø"
"14206",1343003705,"","Rømø"
"14207",1343003685,"","Rømø"
"14208",1343003673,"","Rømø"
"14209",1343001752,"Sorbus aucuparia","Rømø"
"14210",1343001745,"Sorbus aucuparia","Rømø"
"14211",1343001743,"Sorbus aucuparia","Rømø"
"14212",1343001727,"Sorbus aucuparia","Rømø"
"14213",1343001696,"Sorbus aucuparia","Rømø"
"14214",1343000071,"Sonchus palustris","Rømø"
"14215",1343000051,"Sonchus palustris","Rømø"
"14216",1343000031,"Sonchus palustris","Rømø"
"14217",1343000028,"Sonchus palustris","Rømø"
"14218",1343000022,"Sonchus palustris","Rømø"
"14219",1342998490,"Sonchus oleraceus","Rømø"
"14220",1342998440,"Sonchus oleraceus","Rømø"
"14221",1342998439,"Sonchus oleraceus","Rømø"
"14222",1342998429,"Sonchus oleraceus","Rømø"
"14223",1342996815,"Sonchus asper","Rømø"
"14224",1342996788,"Sonchus asper","Rømø"
"14225",1342996772,"Sonchus asper","Rømø"
"14226",1342996337,"Sonchus arvensis","Rømø"
"14227",1342996317,"Sonchus arvensis","Rømø"
"14228",1342994981,"Sonchus arvensis","Rømø"
"14229",1342994980,"Sonchus arvensis","Rømø"
"14230",1342994935,"Sonchus arvensis","Rømø"
"14231",1342992670,"Solidago gigantea","Rømø"
"14232",1342992653,"Solidago gigantea","Rømø"
"14233",1342991735,"Solidago canadensis","Rømø"
"14234",1342990996,"Solanum tuberosum","Rømø"
"14235",1342990194,"Solanum nigrum","Rømø"
"14236",1342990188,"Solanum nigrum","Rømø"
"14237",1342990174,"Solanum nigrum","Rømø"
"14238",1342988542,"Solanum dulcamara","Rømø"
"14239",1342988541,"Solanum dulcamara","Rømø"
"14240",1342988530,"Solanum dulcamara","Rømø"
"14241",1342988521,"Solanum dulcamara","Rømø"
"14242",1342987619,"Solanum dulcamara","Rømø"
"14243",1342986861,"Sium latifolium","Rømø"
"14244",1342986852,"Sium latifolium","Rømø"
"14245",1342986851,"Sium latifolium","Rømø"
"14246",1342986354,"Sisymbrium officinale","Rømø"
"14247",1342986333,"Sisymbrium officinale","Rømø"
"14248",1342985329,"Sisymbrium officinale","Rømø"
"14249",1342983980,"Sisymbrium altissimum","Rømø"
"14250",1342983297,"Sinapis arvensis","Rømø"
"14251",1342982019,"Sinapis arvensis","Rømø"
"14252",1342982013,"Sinapis arvensis","Rømø"
"14253",1342982009,"Sinapis arvensis","Rømø"
"14254",1342981981,"Sinapis arvensis","Rømø"
"14255",1342981451,"Sinapis alba","Rømø"
"14256",1342980058,"Silene vulgaris","Rømø"
"14257",1342980041,"Silene vulgaris","Rømø"
"14258",1342980039,"Silene vulgaris","Rømø"
"14259",1342980029,"Silene vulgaris","Rømø"
"14260",1342980008,"Silene vulgaris","Rømø"
"14261",1342979855,"Silene otites","Rømø"
"14262",1342979854,"Silene otites","Rømø"
"14263",1342979848,"Silene otites","Rømø"
"14264",1342979846,"Silene otites","Rømø"
"14265",1342979841,"Silene otites","Rømø"
"14266",1342979840,"Silene otites","Rømø"
"14267",1342979838,"Silene otites","Rømø"
"14268",1342979836,"Silene otites","Rømø"
"14269",1342979832,"Silene otites","Rømø"
"14270",1342979828,"Silene otites","Rømø"
"14271",1342979827,"Silene otites","Rømø"
"14272",1342979825,"Silene otites","Rømø"
"14273",1342979823,"Silene otites","Rømø"
"14274",1342979810,"Silene otites","Rømø"
"14275",1342979792,"Silene otites","Rømø"
"14276",1342978935,"Artemisia vulgaris","Rømø"
"14277",1342978914,"Artemisia vulgaris","Rømø"
"14278",1342978897,"Artemisia vulgaris","Rømø"
"14279",1342978635,"Artemisia vulgaris","Rømø"
"14280",1342978622,"Artemisia vulgaris","Rømø"
"14281",1342977295,"Silene latifolia","Rømø"
"14282",1342977294,"Silene latifolia","Rømø"
"14283",1342977268,"Silene latifolia","Rømø"
"14284",1342977265,"Silene latifolia","Rømø"
"14285",1342977240,"Silene latifolia","Rømø"
"14286",1342977230,"Silene latifolia","Rømø"
"14287",1342976108,"Silene dioica","Rømø"
"14288",1342973640,"Artemisia maritima","Rømø"
"14289",1342973602,"Artemisia maritima","Rømø"
"14290",1342973536,"Artemisia maritima","Rømø"
"14291",1342973522,"Artemisia maritima","Rømø"
"14292",1342973228,"Senecio vulgaris","Rømø"
"14293",1342973200,"Senecio vulgaris","Rømø"
"14294",1342973198,"Senecio vulgaris","Rømø"
"14295",1342973156,"Senecio vulgaris","Rømø"
"14296",1342973137,"Artemisia dracunculus","Rømø"
"14297",1342972869,"Senecio vulgaris","Rømø"
"14298",1342971744,"Senecio viscosus","Rømø"
"14299",1342971743,"Senecio viscosus","Rømø"
"14300",1342971735,"Senecio viscosus","Rømø"
"14301",1342971723,"Senecio viscosus","Rømø"
"14302",1342971654,"Senecio viscosus","Rømø"
"14303",1342970238,"Senecio vernalis","Rømø"
"14304",1342970209,"Senecio vernalis","Rømø"
"14305",1342970198,"Senecio vernalis","Rømø"
"14306",1342970172,"Senecio vernalis","Rømø"
"14307",1342968798,"Senecio sylvaticus","Rømø"
"14308",1342968785,"Senecio sylvaticus","Rømø"
"14309",1342968783,"Senecio sylvaticus","Rømø"
"14310",1342968756,"Senecio sylvaticus","Rømø"
"14311",1342968731,"Senecio sylvaticus","Rømø"
"14312",1342967141,"Jacobaea vulgaris","Rømø"
"14313",1342967113,"Jacobaea vulgaris","Rømø"
"14314",1342967089,"Jacobaea vulgaris","Rømø"
